session_title,username,average_value,measurement_type,sensor_package_name,unit_name,latitude,longitude,measured_value,time,season,error
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84669833,-87.707325,1217.33,4/12/2017 11:16,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84720833,-87.70819167,1331,4/12/2017 11:16,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.846675,-87.707325,1218.67,4/12/2017 11:16,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84720833,-87.70819167,1329.17,4/12/2017 11:16,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.846665,-87.70731833,1227.67,4/12/2017 11:16,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84671833,-87.70729,1331,4/12/2017 11:16,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.846665,-87.70731833,1236.5,4/12/2017 11:17,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84671833,-87.707285,1334.5,4/12/2017 11:17,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.846665,-87.70731833,1232.33,4/12/2017 11:17,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84672833,-87.70725833,1339.83,4/12/2017 11:17,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.846665,-87.70731833,1221.5,4/12/2017 11:17,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84674,-87.707335,1346.33,4/12/2017 11:17,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.846665,-87.70731833,1220,4/12/2017 11:17,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84674,-87.707335,1347,4/12/2017 11:17,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.846665,-87.70731833,1229.17,4/12/2017 11:17,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84674,-87.707335,1341.67,4/12/2017 11:17,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.846665,-87.70731833,1236.33,4/12/2017 11:17,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84674,-87.707335,1340.67,4/12/2017 11:18,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.846665,-87.70731833,1235,4/12/2017 11:18,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84674,-87.707335,1344.17,4/12/2017 11:18,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.846665,-87.70731833,1229,4/12/2017 11:18,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84674,-87.707335,1347,4/12/2017 11:18,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.846665,-87.70731833,1225.17,4/12/2017 11:18,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84661833,-87.707295,1344.67,4/12/2017 11:18,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.846665,-87.70731833,1226.33,4/12/2017 11:18,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84654667,-87.70737167,1337.5,4/12/2017 11:18,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84673833,-87.707425,1225.33,4/12/2017 11:18,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84649333,-87.707555,1328.83,4/12/2017 11:18,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84673833,-87.707425,1218.5,4/12/2017 11:18,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84652667,-87.70756667,1326.17,4/12/2017 11:19,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84673833,-87.707425,1211,4/12/2017 11:19,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84653,-87.70755333,1329,4/12/2017 11:19,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84682167,-87.707355,1209.33,4/12/2017 11:19,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84659333,-87.70742333,1327.5,4/12/2017 11:19,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84683333,-87.70734167,1211.67,4/12/2017 11:19,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84659333,-87.70742333,1320.5,4/12/2017 11:19,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84683333,-87.70734167,1214.5,4/12/2017 11:19,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84659333,-87.70742333,1316,4/12/2017 11:19,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84683333,-87.70734167,1211.83,4/12/2017 11:19,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84659333,-87.70742333,1321.17,4/12/2017 11:19,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84683333,-87.70734167,1206.67,4/12/2017 11:19,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84659333,-87.70742333,1328.67,4/12/2017 11:20,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84683333,-87.70734167,1205.33,4/12/2017 11:20,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84659333,-87.70742333,1330.67,4/12/2017 11:20,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84683333,-87.70734167,1207.33,4/12/2017 11:20,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84659333,-87.70742333,1330.83,4/12/2017 11:20,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84683333,-87.70734167,1216,4/12/2017 11:20,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84659333,-87.70742333,1332.67,4/12/2017 11:20,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84683333,-87.70734167,1223.5,4/12/2017 11:20,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84666167,-87.70735,1337.5,4/12/2017 11:20,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84683333,-87.70734167,1219.5,4/12/2017 11:20,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84666167,-87.70735,1340,4/12/2017 11:20,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.846835,-87.70721667,1216.33,4/12/2017 11:20,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84666167,-87.70735,1337.83,4/12/2017 11:21,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.846835,-87.70721833,1223,4/12/2017 11:21,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84666167,-87.70735,1333,4/12/2017 11:21,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.846835,-87.70721833,1230.67,4/12/2017 11:21,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84666167,-87.70735,1333.33,4/12/2017 11:21,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.846835,-87.70721833,1230.83,4/12/2017 11:21,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84666167,-87.70735,1342.33,4/12/2017 11:21,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.846835,-87.70721833,1230,4/12/2017 11:21,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84666167,-87.70735,1346.5,4/12/2017 11:21,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.846835,-87.70721833,1232.83,4/12/2017 11:21,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84666167,-87.70735,1338.83,4/12/2017 11:21,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.846835,-87.70721833,1235.67,4/12/2017 11:21,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84666167,-87.70735,1330.17,4/12/2017 11:22,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.846835,-87.70721833,1234,4/12/2017 11:22,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84666167,-87.70735,1328,4/12/2017 11:22,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.846835,-87.70721833,1232.17,4/12/2017 11:22,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84666167,-87.70735,1330.17,4/12/2017 11:22,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.846835,-87.70721833,1238,4/12/2017 11:22,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84666167,-87.70735,1330.5,4/12/2017 11:22,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84686667,-87.70733833,1249.33,4/12/2017 11:22,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84666167,-87.70735,1331,4/12/2017 11:22,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84686667,-87.70733833,1252.33,4/12/2017 11:22,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84666167,-87.70735,1333,4/12/2017 11:22,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84686667,-87.70733833,1247.67,4/12/2017 11:23,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84666167,-87.70735,1336.5,4/12/2017 11:23,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84686667,-87.70733833,1245.33,4/12/2017 11:23,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84666167,-87.70735,1339,4/12/2017 11:23,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84686667,-87.70733833,1245.5,4/12/2017 11:23,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84666167,-87.70735,1338.83,4/12/2017 11:23,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84686667,-87.70733833,1247,4/12/2017 11:23,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84666167,-87.70735,1338.33,4/12/2017 11:23,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84686667,-87.70733833,1251.67,4/12/2017 11:23,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84670333,-87.70730667,1337.67,4/12/2017 11:23,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84686667,-87.70733833,1256.33,4/12/2017 11:23,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84672167,-87.707275,1335.33,4/12/2017 11:23,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84686667,-87.70733833,1254.17,4/12/2017 11:24,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84676667,-87.70719667,1329,4/12/2017 11:24,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84686667,-87.70733833,1248.5,4/12/2017 11:24,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84677167,-87.70718667,1321.5,4/12/2017 11:24,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84676333,-87.707375,1248.33,4/12/2017 11:24,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84677333,-87.70720333,1318.33,4/12/2017 11:24,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84676333,-87.707375,1254.67,4/12/2017 11:24,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.846715,-87.70732833,1316,4/12/2017 11:24,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84676333,-87.707375,1261.83,4/12/2017 11:24,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84671,-87.70733333,1315.67,4/12/2017 11:24,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84676333,-87.707375,1265.33,4/12/2017 11:24,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84671,-87.70733333,1324.33,4/12/2017 11:24,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84676333,-87.707375,1258.67,4/12/2017 11:25,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84671,-87.70733333,1331.83,4/12/2017 11:25,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84676333,-87.707375,1247.83,4/12/2017 11:25,,
lv_m3_1testrun,SASA_AB3,1332.87,CO2 concentration,Terrier-0006667BB10F,parts per million,41.84671,-87.70733333,1328.33,4/12/2017 11:25,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84676333,-87.707375,1244,4/12/2017 11:25,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84676333,-87.707375,1249,4/12/2017 11:25,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84676333,-87.707375,1257.33,4/12/2017 11:25,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84676333,-87.707375,1259.33,4/12/2017 11:25,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84676333,-87.707375,1260.5,4/12/2017 11:26,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84676333,-87.707375,1265.33,4/12/2017 11:26,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84676333,-87.707375,1269.67,4/12/2017 11:26,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84676333,-87.707375,1267.67,4/12/2017 11:26,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84676333,-87.707375,1267,4/12/2017 11:26,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84676333,-87.707375,1265.5,4/12/2017 11:26,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84676333,-87.707375,1259.5,4/12/2017 11:27,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84676333,-87.707375,1253.83,4/12/2017 11:27,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84676333,-87.707375,1255,4/12/2017 11:27,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84676333,-87.707375,1258.5,4/12/2017 11:27,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84676333,-87.707375,1258.17,4/12/2017 11:27,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84676333,-87.707375,1253.33,4/12/2017 11:27,,
LV_M1_TESTTEST,SASA_AB5,1238.68,CO2 concentration,Terrier-0006667BB04D,parts per million,41.84672667,-87.70726333,1251.5,4/12/2017 11:28,,
LV5_0418PMtest,SASA_AB3,2359.75,CO2 concentration,Terrier-0006667BB05C,parts per million,41.847755,-87.70660833,2335,4/18/2017 11:58,Pilot,
LV5_0418PMtest,SASA_AB3,2359.75,CO2 concentration,Terrier-0006667BB05C,parts per million,41.847755,-87.70660833,2353.5,4/18/2017 11:59,Pilot,
LV5_0418PMtest,SASA_AB3,2359.75,CO2 concentration,Terrier-0006667BB05C,parts per million,41.847755,-87.70660833,2372,4/18/2017 11:59,Pilot,
LV5_0418PMtest,SASA_AB3,2359.75,CO2 concentration,Terrier-0006667BB05C,parts per million,41.847755,-87.70660833,2378.5,4/18/2017 11:59,Pilot,
LV3_0418PMtest,SASA_AB4,2356.33,CO2 concentration,Terrier-0006667BB04D,parts per million,41.8467804,-87.7073704,2356.33,4/18/2017 12:00,Pilot,
LVKW_0418PM,SASA_AB1,548.579,CO2 concentration,Terrier-0006667BB030,parts per million,41.83730167,-87.704945,568.83,4/18/2017 12:34,Pilot,
LVKW_0418PM,SASA_AB3,500.724,CO2 concentration,Terrier-0006667BB05C,parts per million,41.83722,-87.70522167,508.17,4/18/2017 12:34,Pilot,
LVKW_0418PM,SASA_AB1,548.579,CO2 concentration,Terrier-0006667BB030,parts per million,41.83730167,-87.704945,562.67,4/18/2017 12:34,Pilot,
LVKN_0418PM,SASA_AB4,515.64,CO2 concentration,Terrier-0006667BB04D,parts per million,41.83749333,-87.70497833,525.33,4/18/2017 12:34,Pilot,
LVKW_0418PM,SASA_AB3,500.724,CO2 concentration,Terrier-0006667BB05C,parts per million,41.83722833,-87.70537833,508.67,4/18/2017 12:34,Pilot,
LVKW_0418PM,SASA_AB1,548.579,CO2 concentration,Terrier-0006667BB030,parts per million,41.83730167,-87.704945,558.17,4/18/2017 12:34,Pilot,
LVKN_0418PM,SASA_AB4,515.64,CO2 concentration,Terrier-0006667BB04D,parts per million,41.83758333,-87.704995,528.67,4/18/2017 12:34,Pilot,
LVKW_0418PM,SASA_AB3,500.724,CO2 concentration,Terrier-0006667BB05C,parts per million,41.83723,-87.70553333,514.67,4/18/2017 12:34,Pilot,
LVKW_0418PM,SASA_AB1,548.579,CO2 concentration,Terrier-0006667BB030,parts per million,41.83730167,-87.704945,555.67,4/18/2017 12:34,Pilot,
LVKN_0418PM,SASA_AB4,515.64,CO2 concentration,Terrier-0006667BB04D,parts per million,41.83769167,-87.70499167,528,4/18/2017 12:34,Pilot,
LVKW_0418PM,SASA_AB3,500.724,CO2 concentration,Terrier-0006667BB05C,parts per million,41.837245,-87.70567167,515,4/18/2017 12:35,Pilot,
LVKW_0418PM,SASA_AB1,548.579,CO2 concentration,Terrier-0006667BB030,parts per million,41.83730167,-87.704945,552,4/18/2017 12:35,Pilot,
LVKN_0418PM,SASA_AB4,515.64,CO2 concentration,Terrier-0006667BB04D,parts per million,41.83782833,-87.70499833,534.5,4/18/2017 12:35,Pilot,
LVKW_0418PM,SASA_AB3,500.724,CO2 concentration,Terrier-0006667BB05C,parts per million,41.83724833,-87.70583167,507.5,4/18/2017 12:35,Pilot,
LVKW_0418PM,SASA_AB1,548.579,CO2 concentration,Terrier-0006667BB030,parts per million,41.83715,-87.70494667,547.33,4/18/2017 12:35,Pilot,
LVKN_0418PM,SASA_AB4,515.64,CO2 concentration,Terrier-0006667BB04D,parts per million,41.83797167,-87.70501,552,4/18/2017 12:35,Pilot,
LVKW_0418PM,SASA_AB3,500.724,CO2 concentration,Terrier-0006667BB05C,parts per million,41.83730333,-87.70601333,501.67,4/18/2017 12:35,Pilot,
LVKW_0418PM,SASA_AB1,548.579,CO2 concentration,Terrier-0006667BB030,parts per million,41.83698,-87.70494167,544,4/18/2017 12:35,Pilot,
LVKN_0418PM,SASA_AB4,515.64,CO2 concentration,Terrier-0006667BB04D,parts per million,41.83806167,-87.70502333,570,4/18/2017 12:35,Pilot,
LVKW_0418PM,SASA_AB3,500.724,CO2 concentration,Terrier-0006667BB05C,parts per million,41.83730833,-87.706115,497.33,4/18/2017 12:35,Pilot,
LVKW_0418PM,SASA_AB1,548.579,CO2 concentration,Terrier-0006667BB030,parts per million,41.83683,-87.70494333,541.5,4/18/2017 12:35,Pilot,
LVKN_0418PM,SASA_AB4,515.64,CO2 concentration,Terrier-0006667BB04D,parts per million,41.838185,-87.705015,580.33,4/18/2017 12:35,Pilot,
LVKW_0418PM,SASA_AB3,500.724,CO2 concentration,Terrier-0006667BB05C,parts per million,41.837285,-87.70624333,492.17,4/18/2017 12:35,Pilot,
LVKW_0418PM,SASA_AB1,548.579,CO2 concentration,Terrier-0006667BB030,parts per million,41.83669,-87.70491833,540.5,4/18/2017 12:35,Pilot,
LVKN_0418PM,SASA_AB4,515.64,CO2 concentration,Terrier-0006667BB04D,parts per million,41.83830333,-87.70501167,585.5,4/18/2017 12:35,Pilot,
LVKW_0418PM,SASA_AB3,500.724,CO2 concentration,Terrier-0006667BB05C,parts per million,41.83727667,-87.70637167,489.17,4/18/2017 12:35,Pilot,
LVKW_0418PM,SASA_AB1,548.579,CO2 concentration,Terrier-0006667BB030,parts per million,41.83658167,-87.704935,539.67,4/18/2017 12:35,Pilot,
LVKN_0418PM,SASA_AB4,515.64,CO2 concentration,Terrier-0006667BB04D,parts per million,41.83841,-87.705015,589.67,4/18/2017 12:35,Pilot,
LVKW_0418PM,SASA_AB3,500.724,CO2 concentration,Terrier-0006667BB05C,parts per million,41.837295,-87.70651333,486.83,4/18/2017 12:36,Pilot,
LVKW_0418PM,SASA_AB1,548.579,CO2 concentration,Terrier-0006667BB030,parts per million,41.83648,-87.70494167,534.17,4/18/2017 12:36,Pilot,
LVKN_0418PM,SASA_AB4,515.64,CO2 concentration,Terrier-0006667BB04D,parts per million,41.83850667,-87.705015,598.33,4/18/2017 12:36,Pilot,
LVKW_0418PM,SASA_AB3,500.724,CO2 concentration,Terrier-0006667BB05C,parts per million,41.83731667,-87.70666833,483,4/18/2017 12:36,Pilot,
LVKW_0418PM,SASA_AB1,548.579,CO2 concentration,Terrier-0006667BB030,parts per million,41.83647833,-87.70494,527.17,4/18/2017 12:36,Pilot,
LVKN_0418PM,SASA_AB4,515.64,CO2 concentration,Terrier-0006667BB04D,parts per million,41.838615,-87.70500167,622.67,4/18/2017 12:36,Pilot,
LVKW_0418PM,SASA_AB1,548.579,CO2 concentration,Terrier-0006667BB030,parts per million,41.836375,-87.70492833,525.5,4/18/2017 12:36,Pilot,
LVKW_0418PM,SASA_AB3,500.724,CO2 concentration,Terrier-0006667BB05C,parts per million,41.837325,-87.70679167,482.5,4/18/2017 12:36,Pilot,
LVKN_0418PM,SASA_AB4,515.64,CO2 concentration,Terrier-0006667BB04D,parts per million,41.83870667,-87.70500333,651.17,4/18/2017 12:36,Pilot,
LVKW_0418PM,SASA_AB3,500.724,CO2 concentration,Terrier-0006667BB05C,parts per million,41.83733667,-87.70692167,485.17,4/18/2017 12:36,Pilot,
LVKW_0418PM,SASA_AB1,548.579,CO2 concentration,Terrier-0006667BB030,parts per million,41.83625333,-87.70493333,527.67,4/18/2017 12:36,Pilot,
LVKN_0418PM,SASA_AB4,515.64,CO2 concentration,Terrier-0006667BB04D,parts per million,41.83880667,-87.70500667,657.17,4/18/2017 12:36,Pilot,
LVKW_0418PM,SASA_AB3,500.724,CO2 concentration,Terrier-0006667BB05C,parts per million,41.83734,-87.70703833,488.83,4/18/2017 12:36,Pilot,
LVKW_0418PM,SASA_AB1,548.579,CO2 concentration,Terrier-0006667BB030,parts per million,41.836135,-87.70493333,528.33,4/18/2017 12:36,Pilot,
LVKN_0418PM,SASA_AB4,515.64,CO2 concentration,Terrier-0006667BB04D,parts per million,41.83888167,-87.70500167,641,4/18/2017 12:36,Pilot,
LVKW_0418PM,SASA_AB3,500.724,CO2 concentration,Terrier-0006667BB05C,parts per million,41.83735667,-87.70721167,499.67,4/18/2017 12:36,Pilot,
LVKW_0418PM,SASA_AB1,548.579,CO2 concentration,Terrier-0006667BB030,parts per million,41.83596833,-87.70492833,526.33,4/18/2017 12:37,Pilot,
LVKN_0418PM,SASA_AB4,515.64,CO2 concentration,Terrier-0006667BB04D,parts per million,41.83900167,-87.70500167,615.5,4/18/2017 12:37,Pilot,
